id;coord_x;coord_y
178;1915092.5;4221059.5
179;1913573.4;4223085.5
180;1914600.6;4221916.5
181;1912704.1;4224921.5
182;1912447.1;4222474.0
183;1914759.8;4222041.5
184;1913113.9;4222957.0
185;1914618.5;4221494.5
186;1914958.2;4222623.5
187;1914616.5;4225351.5
188;1915309.6;4224799.5
189;1914080.6;4222027.0
190;1915645.5;4223004.0
191;1914355.1;4224194.0
192;1915228.6;4222793.0
193;1912772.8;4221802.0
194;1914804.5;4222353.0
195;1912796.5;4221908.0
196;1913543.9;4223048.0
197;1914159.5;4224740.0
198;1915834.9;4223109.5
199;1912485.4;4222537.5
200;1912948.2;4224812.0
201;1914805.5;4222862.0
202;1912635.2;4223131.5
203;1915124.8;4224837.0
204;1912096.5;4226312.0
205;1915462.5;4222752.0
206;1913259.4;4223070.5
207;1915361.9;4222933.0
208;1915684.9;4225146.0
209;1915612.8;4222520.0
210;1915040.6;4224753.0
211;1913180.0;4225194.5
212;1914221.4;4222066.5
213;1912892.9;4221431.0
214;1913127.0;4222807.5
215;1913541.1;4224102.0
216;1914621.9;4221339.0
217;1913892.1;4223683.0
218;1913090.6;4224662.5
219;1913110.0;4221976.5
220;1914466.1;4224044.5
221;1914843.5;4222269.5
222;1912704.2;4225716.5
223;1914575.1;4221797.0
224;1913823.9;4223238.0
225;1915045.2;4222208.0
226;1914271.9;4224165.5
227;1912386.2;4221751.0
228;1915493.8;4223089.5
229;1913664.9;4225245.0
230;1914223.4;4224773.0
231;1913008.8;4221510.0
232;1914895.5;4222645.5
233;1912692.0;4221914.0
234;1915441.0;4223149.0
235;1915110.2;4224670.5
236;1914869.9;4222278.5
237;1914093.1;4223739.0
238;1913173.9;4225605.0
239;1913308.4;4222398.0
240;1913988.0;4221785.0
241;1914658.4;4223762.5
242;1914272.1;4224078.0
243;1914506.4;4221859.5
244;1915449.0;4224476.5
245;1913804.9;4223507.5
246;1914455.8;4223092.5
247;1915387.5;4224583.5
248;1913734.4;4223640.5
249;1915481.2;4222609.5
250;1915181.2;4224050.5
251;1914585.5;4221289.5
252;1915166.4;4224853.0
253;1912456.9;4222482.0
254;1914886.1;4222467.5
255;1915719.0;4224564.0
256;1914476.1;4221854.5
257;1915631.0;4224591.0
258;1913251.6;4225009.5
259;1913556.9;4223111.0
260;1915287.1;4222330.0
261;1914300.9;4224993.5
262;1912648.1;4223171.5
263;1914835.0;4222071.5
264;1912401.4;4221963.5
265;1914275.8;4224087.5
266;1915356.0;4225145.5
267;1913797.8;4225176.5
268;1913664.0;4222620.0
269;1913133.2;4225670.0
270;1915541.9;4224645.5
271;1914778.2;4222368.5
272;1912609.1;4221807.5
273;1914800.0;4223841.0
274;1914806.1;4224880.0
275;1912658.9;4221901.5
276;1913838.9;4224755.5
277;1913944.6;4221355.5
278;1914482.0;4221761.5
279;1912522.6;4222058.0
280;1916009.1;4223560.0
281;1914322.8;4222191.0
282;1915191.5;4222681.5
283;1914217.2;4222257.5
284;1913883.8;4223275.5
285;1913972.0;4223262.0
286;1912939.1;4223050.5
287;1913244.0;4222499.0
288;1913761.8;4223291.0
289;1914673.9;4224200.5
290;1912842.2;4221902.5
291;1914464.9;4222226.5
292;1913967.9;4221356.5
293;1914986.8;4225164.0
294;1914814.1;4222239.5
295;1912799.1;4221901.0
296;1914998.8;4222793.0
297;1912239.6;4226217.5
298;1915560.6;4222542.0
299;1914156.6;4224967.0
300;1914710.4;4222324.0
301;1915109.4;4222793.0
302;1913116.1;4222005.0
303;1912788.1;4221781.0
304;1912646.5;4223288.5
305;1915132.1;4222808.5
306;1914117.9;4222840.0
307;1912956.4;4224848.0
308;1914886.4;4222460.5
309;1913943.4;4223294.5
310;1912986.1;4224790.0
311;1914739.1;4225229.5
312;1913776.5;4225225.0
313;1914071.1;4222834.5
314;1915052.9;4222168.0
315;1914482.1;4224046.5
316;1913251.0;4222569.0
317;1912683.5;4223170.0
318;1914696.5;4222633.5
319;1914184.4;4222279.0
320;1913755.2;4223601.5
321;1912450.0;4223646.0
322;1913910.0;4221873.0
323;1914260.4;4222503.5
324;1914710.8;4225394.0
325;1915691.9;4222905.0
326;1914296.9;4221862.5
327;1915220.5;4225012.5
328;1912702.5;4223094.5
329;1914511.8;4225164.0
330;1913542.6;4221523.5
331;1914089.2;4222117.5
332;1913124.0;4222814.5
333;1913749.8;4225189.0
334;1914669.9;4223832.5
335;1914492.8;4221590.5
336;1913142.5;4225818.5
337;1912640.2;4222650.0
338;1914309.1;4222123.0
339;1913331.8;4224697.5
340;1914892.8;4222425.0
341;1913680.0;4223496.0
342;1915191.1;4224889.5
343;1914518.2;4224046.0
344;1914643.8;4224075.5
345;1915148.5;4222174.5
346;1916240.4;4223284.0
347;1913214.8;4224376.5
348;1914387.2;4221439.0
349;1914839.0;4224711.5
350;1914919.5;4225204.5
351;1913948.4;4224592.5
352;1914207.4;4221861.0
353;1912665.0;4223046.0
354;1914299.0;4224136.5
355;1914856.2;4221512.0
356;1915458.6;4224673.5
357;1914969.1;4222649.5
358;1913018.8;4222227.0
359;1914907.4;4222253.5
360;1914874.2;4222265.5
361;1915706.6;4224598.0
362;1915311.1;4221735.0
363;1915086.2;4222026.0
364;1914218.5;4223110.0
365;1915000.2;4222524.5
366;1915278.2;4225004.0
367;1915662.1;4223178.0
368;1914672.9;4222137.5
369;1915080.9;4224993.0
370;1913952.0;4221692.0
371;1912604.9;4222040.5
372;1914135.1;4223095.5
373;1912715.0;4221939.5
374;1915823.4;4223112.5
375;1913439.2;4224896.5
376;1914082.1;4222014.5
377;1915003.2;4222957.0
378;1913215.2;4225759.5
379;1914670.6;4221305.5
380;1912627.6;4221493.5
381;1912405.6;4222147.0
382;1915285.6;4224821.0
383;1914925.1;4223290.0
384;1914458.2;4221845.0
385;1914245.1;4222624.5
386;1915216.0;4225829.0
387;1913915.4;4223287.0
388;1916118.9;4223235.0
389;1914609.1;4224343.0
390;1913404.0;4223305.5
391;1914822.5;4223956.5
392;1915295.9;4222142.0
393;1914472.2;4224101.0
394;1912634.5;4221821.5
395;1913404.5;4223428.5
396;1914906.4;4225353.0
397;1914639.9;4223994.0
398;1912892.2;4222710.0
399;1913467.4;4224750.5
400;1913115.5;4225590.5
401;1912646.6;4221941.0
402;1914713.5;4222519.0
403;1915011.0;4225790.0
404;1913252.9;4224248.5
405;1915760.4;4222815.0
406;1915270.1;4223232.5
407;1913032.1;4222114.5
408;1912532.5;4223733.5
409;1912706.0;4222719.0
410;1913616.0;4223121.5
411;1912972.2;4225100.0
412;1915597.4;4225209.0
413;1912468.9;4222442.0
414;1914322.0;4222200.0
415;1914298.8;4223336.5
416;1914646.2;4223540.0
417;1912518.4;4222040.5
418;1915276.1;4223210.5
419;1912951.5;4224913.5
420;1914196.0;4224108.5
421;1915048.4;4224743.5
422;1913564.0;4225195.0
423;1913750.8;4224736.0
424;1912464.5;4221973.5
425;1912702.9;4221856.5
426;1914231.0;4222061.0
427;1914457.0;4221864.5
428;1914574.8;4225232.0
429;1912577.5;4223699.5
430;1913036.4;4223034.0
431;1914955.9;4223285.5
432;1914179.4;4221790.0
433;1913987.5;4221681.0
434;1914376.5;4224182.0
435;1912806.4;4225660.5
436;1915714.1;4224564.5
437;1915547.5;4225048.0
438;1916161.5;4223252.5
439;1912619.2;4225835.0
440;1912612.5;4221767.5
441;1915172.9;4225750.5
442;1914964.5;4222679.5
443;1915623.2;4222612.5
444;1912434.8;4222421.0
445;1915659.6;4222692.0
446;1914746.4;4222424.5
447;1914726.8;4225905.0
448;1912466.4;4222520.0
449;1913680.6;4222529.0
450;1915312.8;4225331.0
451;1914460.6;4221641.5
452;1913195.4;4225093.5
453;1915262.0;4225209.5
454;1913754.4;4223599.0
455;1915014.2;4222883.0
456;1913392.1;4224540.5
457;1912478.5;4222375.5
458;1912919.9;4225138.5
459;1915056.8;4224957.5
460;1913555.8;4223097.5
461;1914347.2;4224659.5
462;1915319.5;4221571.0
463;1912461.0;4223534.5
464;1912594.6;4221708.5
465;1914856.8;4222599.5
466;1915052.9;4222128.0
467;1914917.1;4225461.5
468;1912497.0;4222561.5
469;1913998.9;4222716.5
470;1913763.2;4223576.5
471;1914949.8;4223625.0
472;1915474.5;4224649.0
473;1914475.6;4224209.5
474;1915745.0;4222765.5
475;1915298.2;4225358.0
476;1913191.9;4222276.0
477;1912094.4;4226385.5
478;1913211.2;4222513.5
479;1914921.1;4221432.5
480;1914011.4;4224439.5
481;1913770.6;4221424.0
482;1915483.6;4222936.0
483;1913081.1;4223040.5
484;1914872.0;4220794.5
485;1914786.1;4222372.5
486;1915439.8;4224580.0
487;1913738.0;4223067.5
488;1914813.0;4222311.0
489;1913710.8;4223224.5
490;1913686.4;4223509.0
491;1912591.2;4222233.0
492;1912526.5;4222475.5
493;1915052.5;4222697.5
494;1914910.9;4221434.0
495;1914499.0;4221446.5
496;1912595.8;4223770.5
497;1912706.2;4222726.5
498;1914886.8;4222802.5
499;1914260.5;4221469.5
500;1914222.8;4221914.0
501;1915038.2;4221716.5
502;1912558.9;4222076.5
503;1914328.6;4221983.5
504;1914639.2;4221337.5
505;1915181.0;4225766.0
506;1914213.2;4224484.0
507;1915279.0;4224613.5
508;1915333.6;4221722.0
509;1915910.1;4223822.5
510;1913719.2;4223213.0
511;1915632.2;4224455.5
512;1913735.4;4223566.0
513;1914861.1;4220593.5
514;1914904.6;4222776.5
515;1912525.0;4222558.5
516;1915358.1;4222098.0
517;1913554.4;4222958.0
518;1915245.9;4224037.0
519;1914331.6;4222553.5
520;1914662.2;4221714.0
521;1913831.6;4224769.5
522;1913624.9;4221730.5
523;1915270.8;4225051.5
524;1915731.9;4222809.0
525;1913519.5;4224776.0
526;1912989.4;4225545.5
527;1912001.8;4226473.5
528;1914676.5;4222078.0
529;1914962.4;4223917.5
530;1915180.4;4222538.5
531;1913675.1;4223109.5
532;1915475.6;4222984.5
533;1912819.6;4221426.5
534;1914544.4;4221551.0
535;1912469.1;4221688.5
536;1915423.4;4222988.5
537;1914819.8;4220832.5
538;1915463.5;4224697.5
539;1915168.8;4222814.0
540;1915546.4;4224992.0
541;1913967.0;4221747.5
542;1913043.4;4221989.0
543;1914372.0;4224099.0
544;1915459.1;4224685.5
545;1915137.0;4221851.0
546;1914147.2;4222820.0
547;1913329.8;4224528.0
548;1915105.6;4224677.5
549;1913862.2;4223192.5
550;1915238.4;4225086.5
551;1914506.0;4221620.5
552;1914081.1;4221853.0
553;1913783.2;4225180.0
554;1914169.6;4224903.0
555;1913729.6;4224639.0
556;1915422.2;4224608.0
557;1912815.5;4225590.0
558;1912437.4;4222687.0
559;1912620.1;4221782.5
560;1913379.1;4225392.0
561;1915102.2;4221060.0
562;1915435.9;4222179.5
563;1913243.4;4223058.5
564;1915241.6;4223145.5
565;1914647.4;4221494.0
566;1915488.6;4224557.5
567;1914747.9;4222418.0
568;1914787.4;4225437.5
569;1913203.9;4224638.5
570;1915202.9;4222892.0
571;1914607.5;4222342.0
572;1913830.9;4222444.5
573;1914224.1;4222015.5
574;1914441.0;4223603.5
575;1915014.8;4221482.5
576;1914506.5;4221612.5
577;1915199.8;4224991.0
578;1913542.2;4223975.0
579;1913738.0;4223303.5
580;1913677.6;4223471.0
581;1915144.9;4223162.5
582;1914765.6;4225460.0
583;1914458.8;4221938.0
584;1913371.0;4225426.0
585;1913456.8;4225040.0
586;1915040.5;4222531.0
587;1913926.4;4223172.0
588;1914835.2;4224066.0
589;1912816.8;4221918.5
590;1915105.2;4225710.5
591;1913540.5;4223734.5
592;1915246.2;4223101.5
593;1912644.0;4221873.0
594;1915313.8;4221527.0
595;1914373.8;4224094.0
596;1914250.6;4223806.0
597;1915352.5;4222606.5
598;1913677.4;4225123.0
599;1915244.9;4223145.5
600;1914745.5;4222460.5
601;1914963.2;4222554.0
602;1912623.0;4223120.5
603;1914337.5;4221922.0
604;1914794.2;4224288.0
605;1915685.6;4222777.5
606;1914190.2;4222294.0
607;1913388.4;4225495.0
608;1913164.8;4222282.0
609;1915650.6;4224552.0
610;1912941.5;4223021.5
611;1912689.0;4222682.0
612;1914465.5;4224049.5
613;1914997.6;4224778.5
614;1913299.6;4223608.0
615;1914867.5;4222274.0
616;1913139.5;4222838.5
617;1913262.1;4222587.0
618;1915514.6;4222365.0
619;1913208.6;4223023.5
620;1915173.2;4224626.0
621;1913812.0;4223463.0
622;1912663.4;4222088.0
623;1914980.8;4221425.0
624;1914831.1;4220495.5
625;1914934.4;4222598.5
626;1914297.5;4224520.5
627;1915748.0;4222759.5
628;1914166.1;4223774.5
629;1914098.4;4222637.5
630;1914482.6;4221751.5
631;1912895.8;4222719.0
632;1915028.9;4225063.0
633;1915439.5;4222200.5
634;1913730.0;4223062.5
635;1912582.4;4221401.5
636;1913229.5;4222737.5
637;1912819.0;4221742.0
638;1914335.9;4222008.5
639;1915046.1;4222370.0
640;1912662.8;4223915.0
641;1914222.8;4221911.0
642;1912624.1;4223909.0
643;1915381.2;4224756.0
644;1913638.6;4221575.5
645;1915159.6;4222016.5
646;1913158.0;4222074.0
647;1915682.6;4224493.5
648;1915134.0;4224659.0
649;1915646.1;4222527.5
650;1915015.1;4224478.5
651;1913396.2;4225307.5
652;1913132.0;4223593.5
653;1914879.5;4222163.0
654;1915651.8;4224611.0
655;1913535.2;4223298.5
656;1913770.1;4223287.0
657;1912640.5;4221710.5
658;1914192.8;4222274.5
659;1914450.5;4222801.5
660;1916210.4;4222832.0
661;1914935.2;4224460.5
662;1913564.2;4223073.5
663;1913955.5;4224504.5
664;1912787.0;4221774.5
665;1914360.2;4222066.0
666;1914168.4;4221811.0
667;1914194.4;4221334.0
668;1913534.2;4223937.5
669;1915049.8;4224815.0
670;1915066.4;4225180.0
671;1914190.4;4221901.5
672;1912035.4;4226405.5
673;1915655.1;4224234.5
674;1913144.1;4221607.5
675;1914489.0;4221650.5
676;1915763.1;4224587.0
677;1914343.0;4224237.5
678;1913217.1;4225563.5
679;1915675.0;4222403.5
680;1914838.4;4222367.5
681;1914121.0;4222634.5
682;1915522.5;4223266.5
683;1913925.1;4224949.0
684;1915349.4;4223129.0
685;1913236.2;4222636.5
686;1916234.6;4223282.0
687;1913771.6;4221485.5
688;1914842.9;4223941.0
689;1914653.2;4221451.0
690;1915571.4;4223264.5
691;1914827.9;4224694.0
692;1915214.1;4222935.0
693;1913012.6;4221396.0
694;1914424.1;4221420.0
695;1914279.1;4223862.0
696;1914266.4;4224467.0
697;1915404.1;4223307.0
698;1914658.6;4222108.5
699;1914227.1;4222553.5
700;1913017.1;4222372.0
701;1913363.9;4225442.0
702;1914396.4;4222195.5
703;1914954.8;4222519.5
704;1915507.4;4223262.5
705;1914202.6;4224752.0
706;1914864.1;4225403.0
707;1914633.4;4221509.5
708;1915314.5;4225415.5
709;1912692.4;4223099.5
710;1912963.1;4225010.5
711;1914910.1;4221751.5
712;1915421.2;4223056.0
713;1913438.2;4223318.5
714;1915808.8;4224591.5
715;1914510.0;4223973.0
716;1913482.1;4222933.5
717;1913966.1;4221617.0
718;1913449.2;4225658.5
719;1915467.2;4223052.5
720;1915452.8;4222753.0
721;1914477.5;4222075.0
722;1914745.8;4221885.5
723;1915516.6;4222484.5
724;1914319.0;4222562.5
725;1913477.6;4225212.0
726;1915134.0;4222408.0
727;1912933.6;4225256.0
728;1912781.4;4221757.5
729;1912497.0;4222577.5
730;1914909.1;4221246.0
731;1915016.8;4223276.5
732;1912908.5;4224657.0
733;1914266.8;4222535.5
734;1913650.8;4222488.0
735;1912618.8;4221796.0
736;1913004.1;4225213.5
737;1912514.2;4222023.0
738;1915229.6;4222573.5
739;1913778.8;4225212.0
740;1912974.6;4225112.5
741;1914524.4;4221616.0
742;1914744.2;4221667.0
743;1913186.6;4224572.5
744;1914787.1;4222208.5
745;1915616.5;4222401.5
746;1914644.8;4223564.5
747;1913902.6;4221374.0
748;1913816.8;4221569.5
749;1914795.4;4225221.5
750;1915748.0;4224592.5
751;1914817.5;4225417.0
752;1914106.6;4224239.0
753;1913244.9;4225059.5
754;1914498.5;4221740.0
755;1915168.1;4221335.5
756;1914368.4;4221927.0
757;1914843.1;4222339.5
758;1912947.4;4225082.5
759;1915396.1;4222605.5
760;1914129.1;4223000.0
761;1914892.2;4222191.5
762;1913056.0;4222802.0
763;1915281.0;4222888.5
764;1914735.6;4223376.5
765;1914933.1;4222562.5
766;1912942.8;4225031.5
767;1913648.8;4223010.0
768;1913775.0;4221352.0
769;1914288.6;4224527.0
770;1912526.5;4222482.5
771;1913885.5;4222756.5
772;1915599.1;4222723.0
773;1912998.2;4224219.0
774;1913134.0;4222813.0
775;1914565.6;4223361.5
776;1912548.5;4223580.0
777;1912616.0;4223908.5
778;1914894.9;4222460.0
779;1913710.4;4223164.5
780;1915076.0;4225645.5
781;1912722.5;4223611.5
782;1914853.4;4225370.5
783;1912841.5;4221900.5
784;1914071.1;4224308.0
785;1915989.4;4223645.0
786;1915112.9;4222378.0
787;1913266.0;4225003.5
788;1912380.0;4222054.0
789;1913436.9;4224422.0
790;1914115.2;4222092.0
791;1915322.4;4225380.0
792;1913503.1;4225016.0
793;1915449.2;4223170.5
794;1912032.1;4226442.0
795;1913702.2;4221564.0
796;1914672.1;4223108.0
797;1915004.1;4220651.5
798;1912553.9;4225868.0
799;1912934.1;4222387.5
800;1912779.6;4225673.0
801;1912940.2;4221277.0
802;1914631.2;4221510.5
803;1914908.9;4222665.5
804;1915541.5;4223269.0
805;1913783.4;4224862.5
806;1914066.0;4224335.0
807;1915445.9;4222240.0
808;1915189.8;4222882.0
809;1915016.0;4222889.0
810;1915470.9;4222982.5
811;1915040.6;4224774.0
812;1915804.9;4223615.5
813;1912975.1;4221415.5
814;1915627.4;4224562.5
815;1915767.4;4223513.5
816;1912991.0;4221387.0
817;1915357.1;4221653.5
818;1912780.5;4221775.5
819;1912699.4;4223107.5
820;1914900.9;4222183.0
821;1912762.4;4221787.5
822;1912661.5;4223202.5
823;1914020.6;4221770.5
824;1912703.9;4221209.0
825;1914933.8;4221294.0
826;1914875.4;4221813.5
827;1914503.4;4221377.0
828;1915648.5;4225183.5
829;1913848.6;4223488.5
830;1915697.1;4225101.5
831;1914205.9;4224755.5
832;1913836.9;4221491.5
833;1914073.4;4223732.0
834;1914932.0;4222787.0
835;1915548.9;4222458.0
836;1913157.9;4223029.5
837;1915224.5;4222534.0
838;1915281.0;4225262.0
839;1913114.5;4222034.0
840;1914861.0;4225046.0
841;1912392.9;4224609.0
842;1915355.5;4223098.0
843;1915429.5;4224656.5
844;1915418.1;4224658.5
845;1914377.9;4224183.5
846;1912684.5;4223038.0
847;1912808.9;4221807.0
848;1914839.2;4222227.5
849;1914561.8;4225020.0
850;1913195.2;4222261.5
851;1915026.5;4225224.0
852;1913766.1;4223091.0
853;1914053.8;4222111.0
854;1913281.2;4222859.0
855;1915216.8;4225510.0
856;1915152.5;4221332.0
857;1915043.6;4224744.0
858;1913861.9;4223845.5
859;1912948.8;4224842.5
860;1914436.8;4221338.0
861;1913435.4;4224323.0
862;1914432.4;4223841.0
863;1915008.8;4222927.5
864;1912518.5;4222185.5
865;1912918.6;4224600.0
866;1914654.1;4221544.0
867;1913219.4;4224771.5
868;1915326.8;4224711.5
869;1914397.1;4224090.0
870;1915561.4;4222571.0
871;1912957.1;4222808.5
872;1914110.6;4224294.0
873;1914362.1;4221829.5
874;1912829.8;4224988.5
875;1914554.9;4221600.0
876;1915353.2;4225373.0
877;1914140.6;4223003.5
878;1914216.4;4222256.0
879;1913202.9;4225172.0
880;1914435.6;4221413.5
881;1913474.5;4225618.5
882;1913764.2;4223184.0
883;1915654.1;4223526.0
884;1914302.9;4222112.5
885;1914523.1;4221863.5
886;1915349.4;4221561.5
887;1913815.6;4223424.0
888;1913834.5;4222474.5
889;1914244.5;4224368.5
890;1913763.4;4222875.0
891;1915669.1;4225224.0
892;1914151.2;4221457.5
893;1915343.8;4223055.0
894;1914819.2;4220841.5
895;1915318.8;4225744.5
896;1914221.9;4221924.0
897;1914312.0;4223413.5
898;1915224.4;4224076.5
899;1914945.0;4225249.0
900;1915277.8;4223997.5
901;1913750.2;4221397.0
902;1912397.8;4221726.5
903;1915213.9;4221896.5
904;1913753.4;4225221.0
905;1912781.0;4221788.5
906;1912700.8;4223106.0
907;1914061.9;4221333.5
908;1914454.4;4222008.0
909;1912558.5;4222625.5
910;1915579.6;4223458.0
911;1914652.5;4221567.0
912;1914612.9;4221574.0
913;1913688.2;4221592.5
914;1912491.9;4222534.5
915;1912820.2;4221732.0
916;1915314.6;4224797.0
917;1915281.0;4222577.5
918;1914674.4;4224606.0
919;1914701.0;4223426.0
920;1915317.1;4221902.0
921;1915520.6;4224319.0
922;1915292.5;4225373.0
923;1915544.9;4224565.5
924;1912949.6;4224860.5
925;1913050.5;4225693.0
926;1912523.9;4222197.5
927;1913292.6;4222914.0
928;1913943.1;4223255.0
929;1913621.6;4223205.5
930;1912847.9;4221923.5
931;1914301.4;4223943.0
932;1913186.1;4222214.0
933;1915239.5;4225116.5
934;1914110.8;4221324.5
935;1914210.9;4222235.0
936;1912663.8;4221902.5
937;1913206.2;4223622.5
938;1913694.5;4224754.5
939;1912936.9;4225375.5
940;1912639.5;4221754.5
941;1914285.9;4224323.0
942;1912680.2;4221887.0
943;1914218.1;4222114.0
944;1913239.1;4224125.0
945;1914072.2;4221760.0
946;1914597.9;4222009.5
947;1914226.8;4221979.0
948;1913885.1;4223402.5
949;1915290.1;4225046.5
950;1912915.9;4223572.0
951;1912976.9;4225125.0
952;1912548.9;4223658.5
953;1915072.9;4224668.0
954;1913234.6;4223012.0
955;1914587.4;4224171.0
956;1912591.5;4222282.5
957;1915214.9;4222602.5
958;1914425.1;4221346.0
959;1914228.2;4221311.0
960;1915327.5;4224663.5
961;1914405.1;4224042.5
962;1914685.5;4221658.0
963;1912979.6;4225252.0
964;1914647.2;4224022.0
965;1914578.9;4222216.5
966;1912530.0;4222093.0
967;1915630.8;4225405.0
968;1912936.1;4222989.5
969;1914730.4;4222862.5
970;1913486.1;4225626.5
971;1915091.5;4222529.0
972;1913696.5;4221620.0
973;1914700.1;4221697.0
974;1913002.9;4223027.0
975;1914344.0;4222545.0
976;1915828.2;4223114.5
977;1915251.9;4222838.5
978;1912967.9;4223003.0
979;1913703.4;4221474.0
980;1913732.6;4223324.0
981;1914159.6;4221793.0
982;1912457.0;4222466.0
983;1914013.5;4221625.0
984;1914913.6;4224382.5
985;1914824.0;4222711.0
986;1914973.2;4222812.5
987;1913684.9;4223051.0
988;1913057.9;4222219.0
989;1914367.8;4224002.0
990;1913188.6;4225209.5
991;1914521.0;4223216.5
992;1915077.2;4221439.0
993;1914894.6;4221878.5
994;1914011.6;4222439.5
995;1915281.2;4225354.0
996;1915153.1;4224662.5
997;1914074.5;4224467.5
998;1914536.9;4221619.5
